Temp-mean,millis,system:index,Timestamp,Year,Month,Day,DOY,Precip-mm,Model
3.7366271972656477,2587680000000,rcp85_205201,2052-01-01,2052,1,1,1,173.1664566323161,NEX-DCP30
4.524133300781273,2590358400000,rcp85_205202,2052-02-01,2052,2,1,32,156.44845739006996,NEX-DCP30
5.585610961914085,2592864000000,rcp85_205203,2052-03-01,2052,3,1,61,144.31247161701322,NEX-DCP30
9.306604003906273,2595542400000,rcp85_205204,2052-04-01,2052,4,1,92,79.87047429196537,NEX-DCP30
13.148614501953148,2598134400000,rcp85_205205,2052-05-01,2052,5,1,122,12.043030728818849,NEX-DCP30
19.32331237792971,2600812800000,rcp85_205206,2052-06-01,2052,6,1,153,2.9075119527988136,NEX-DCP30
22.216531372070335,2603404800000,rcp85_205207,2052-07-01,2052,7,1,183,3.4222610302094836,NEX-DCP30
22.278833007812523,2606083200000,rcp85_205208,2052-08-01,2052,8,1,214,4.277343534340616,NEX-DCP30
18.804040527343773,2608761600000,rcp85_205209,2052-09-01,2052,9,1,245,12.138279533246532,NEX-DCP30
13.452386474609398,2611353600000,rcp85_205210,2052-10-01,2052,10,1,275,20.59583304799162,NEX-DCP30
7.50312194824221,2614032000000,rcp85_205211,2052-11-01,2052,11,1,306,49.49689790373668,NEX-DCP30
4.585839843750023,2616624000000,rcp85_205212,2052-12-01,2052,12,1,336,118.51344513706863,NEX-DCP30
3.3064056396484602,2619302400000,rcp85_205301,2053-01-01,2053,1,1,1,127.9262825846672,NEX-DCP30
4.544183349609398,2621980800000,rcp85_205302,2053-02-01,2053,2,1,32,126.93124799989164,NEX-DCP30
5.66626892089846,2624400000000,rcp85_205303,2053-03-01,2053,3,1,60,90.98700270988047,NEX-DCP30
8.354333496093773,2627078400000,rcp85_205304,2053-04-01,2053,4,1,91,58.47487330902368,NEX-DCP30
13.395806884765648,2629670400000,rcp85_205305,2053-05-01,2053,5,1,121,9.41781276196707,NEX-DCP30
19.083673095703148,2632348800000,rcp85_205306,2053-06-01,2053,6,1,152,4.582498801028123,NEX-DCP30
22.65113220214846,2634940800000,rcp85_205307,2053-07-01,2053,7,1,182,2.87039099202957,NEX-DCP30
22.498193359375023,2637619200000,rcp85_205308,2053-08-01,2053,8,1,213,3.94783474621363,NEX-DCP30
19.203942871093773,2640297600000,rcp85_205309,2053-09-01,2053,9,1,244,2.947006531030638,NEX-DCP30
14.163293457031273,2642889600000,rcp85_205310,2053-10-01,2053,10,1,274,19.20780049113091,NEX-DCP30
7.95331726074221,2645568000000,rcp85_205311,2053-11-01,2053,11,1,305,57.954154384788126,NEX-DCP30
4.946221923828148,2648160000000,rcp85_205312,2053-12-01,2053,12,1,335,120.92973408289254,NEX-DCP30
3.4912048339843977,2650838400000,rcp85_205401,2054-01-01,2054,1,1,1,134.77310724556446,NEX-DCP30
4.350991821289085,2653516800000,rcp85_205402,2054-02-01,2054,2,1,32,114.07708190381527,NEX-DCP30
5.963052368164085,2655936000000,rcp85_205403,2054-03-01,2054,3,1,60,73.67660984164104,NEX-DCP30
9.09589538574221,2658614400000,rcp85_205404,2054-04-01,2054,4,1,91,43.635102978441864,NEX-DCP30
13.663796997070335,2661206400000,rcp85_205405,2054-05-01,2054,5,1,121,10.697379693738185,NEX-DCP30
18.936318969726585,2663884800000,rcp85_205406,2054-06-01,2054,6,1,152,1.4523181034746813,NEX-DCP30
23.278466796875023,2666476800000,rcp85_205407,2054-07-01,2054,7,1,182,3.131989862595219,NEX-DCP30
22.286401367187523,2669155200000,rcp85_205408,2054-08-01,2054,8,1,213,2.271668603498256,NEX-DCP30
19.14515075683596,2671833600000,rcp85_205409,2054-09-01,2054,9,1,244,5.215116623730864,NEX-DCP30
14.497415161132835,2674425600000,rcp85_205410,2054-10-01,2054,10,1,274,24.171178112737834,NEX-DCP30
7.256219482421898,2677104000000,rcp85_205411,2054-11-01,2054,11,1,305,85.0434999447316,NEX-DCP30
4.572534179687523,2679696000000,rcp85_205412,2054-12-01,2054,12,1,335,103.68907812517136,NEX-DCP30
3.5679107666015852,2682374400000,rcp85_205501,2055-01-01,2055,1,1,1,173.1352445203811,NEX-DCP30
4.15607604980471,2685052800000,rcp85_205502,2055-02-01,2055,2,1,32,121.87481042928994,NEX-DCP30
5.779214477539085,2687472000000,rcp85_205503,2055-03-01,2055,3,1,60,83.2590440986678,NEX-DCP30
8.959466552734398,2690150400000,rcp85_205504,2055-04-01,2055,4,1,91,78.57966487063095,NEX-DCP30
13.84339294433596,2692742400000,rcp85_205505,2055-05-01,2055,5,1,121,12.314906140090898,NEX-DCP30
19.077416992187523,2695420800000,rcp85_205506,2055-06-01,2055,6,1,152,3.9935870699991938,NEX-DCP30
22.430902099609398,2698012800000,rcp85_205507,2055-07-01,2055,7,1,182,4.315548903832678,NEX-DCP30
22.737954711914085,2700691200000,rcp85_205508,2055-08-01,2055,8,1,213,2.4805993925838266,NEX-DCP30
19.659173583984398,2703369600000,rcp85_205509,2055-09-01,2055,9,1,244,3.4809805838449392,NEX-DCP30
14.297418212890648,2705961600000,rcp85_205510,2055-10-01,2055,10,1,274,16.853899229317904,NEX-DCP30
7.813623046875023,2708640000000,rcp85_205511,2055-11-01,2055,11,1,305,52.88922542240471,NEX-DCP30
4.276879882812523,2711232000000,rcp85_205512,2055-12-01,2055,12,1,335,96.35154437273741,NEX-DCP30
4.007989501953148,2713910400000,rcp85_205601,2056-01-01,2056,1,1,1,116.0967507166788,NEX-DCP30
4.587075805664085,2716588800000,rcp85_205602,2056-02-01,2056,2,1,32,76.96708309231326,NEX-DCP30
6.137506103515648,2719094400000,rcp85_205603,2056-03-01,2056,3,1,61,101.31111124064773,NEX-DCP30
9.068475341796898,2721772800000,rcp85_205604,2056-04-01,2056,4,1,92,49.3222939549014,NEX-DCP30
14.459146118164085,2724364800000,rcp85_205605,2056-05-01,2056,5,1,122,13.868940455722623,NEX-DCP30
18.735452270507835,2727043200000,rcp85_205606,2056-06-01,2056,6,1,153,1.8901459152402822,NEX-DCP30
23.110223388671898,2729635200000,rcp85_205607,2056-07-01,2056,7,1,183,4.177092894678935,NEX-DCP30
23.25483093261721,2732313600000,rcp85_205608,2056-08-01,2056,8,1,214,1.6067188989836723,NEX-DCP30
19.63526306152346,2734992000000,rcp85_205609,2056-09-01,2056,9,1,245,11.914385671843775,NEX-DCP30
14.115625000000023,2737584000000,rcp85_205610,2056-10-01,2056,10,1,275,29.221486416645348,NEX-DCP30
7.47809753417971,2740262400000,rcp85_205611,2056-11-01,2056,11,1,306,82.44744432158768,NEX-DCP30
4.094705200195335,2742854400000,rcp85_205612,2056-12-01,2056,12,1,336,161.46559221670032,NEX-DCP30
3.7844024658203352,2745532800000,rcp85_205701,2057-01-01,2057,1,1,1,169.63758319616318,NEX-DCP30
4.799172973632835,2748211200000,rcp85_205702,2057-02-01,2057,2,1,32,133.3856675773859,NEX-DCP30
5.595681762695335,2750630400000,rcp85_205703,2057-03-01,2057,3,1,60,139.55769769381732,NEX-DCP30
9.370278930664085,2753308800000,rcp85_205704,2057-04-01,2057,4,1,91,52.63515788828954,NEX-DCP30
13.586083984375023,2755900800000,rcp85_205705,2057-05-01,2057,5,1,121,14.348889148095623,NEX-DCP30
19.030541992187523,2758579200000,rcp85_205706,2057-06-01,2057,6,1,152,1.2668385370488977,NEX-DCP30
22.565118408203148,2761171200000,rcp85_205707,2057-07-01,2057,7,1,182,2.7104174259875435,NEX-DCP30
22.472207641601585,2763849600000,rcp85_205708,2057-08-01,2057,8,1,213,3.074319061852293,NEX-DCP30
19.458398437500023,2766528000000,rcp85_205709,2057-09-01,2057,9,1,244,4.136520979955094,NEX-DCP30
13.894281005859398,2769120000000,rcp85_205710,2057-10-01,2057,10,1,274,32.386566657805815,NEX-DCP30
8.133111572265648,2771798400000,rcp85_205711,2057-11-01,2057,11,1,305,59.5219312235713,NEX-DCP30
4.75745544433596,2774390400000,rcp85_205712,2057-12-01,2057,12,1,335,116.74839549232274,NEX-DCP30
4.027215576171898,2777068800000,rcp85_205801,2058-01-01,2058,1,1,1,211.05154836550355,NEX-DCP30
5.075173950195335,2779747200000,rcp85_205802,2058-02-01,2058,2,1,32,143.34112429060042,NEX-DCP30
5.552239990234398,2782166400000,rcp85_205803,2058-03-01,2058,3,1,60,110.6148948892951,NEX-DCP30
10.17365417480471,2784844800000,rcp85_205804,2058-04-01,2058,4,1,91,35.470405826345086,NEX-DCP30
13.680078125000023,2787436800000,rcp85_205805,2058-05-01,2058,5,1,121,12.847895384766161,NEX-DCP30
18.43525085449221,2790115200000,rcp85_205806,2058-06-01,2058,6,1,152,3.9983858732739463,NEX-DCP30
22.345559692382835,2792707200000,rcp85_205807,2058-07-01,2058,7,1,182,2.802194059768226,NEX-DCP30
22.090936279296898,2795385600000,rcp85_205808,2058-08-01,2058,8,1,213,2.383925238973461,NEX-DCP30
19.414300537109398,2798064000000,rcp85_205809,2058-09-01,2058,9,1,244,4.38265582852182,NEX-DCP30
14.579873657226585,2800656000000,rcp85_205810,2058-10-01,2058,10,1,274,5.052788299508393,NEX-DCP30
8.375390625000023,2803334400000,rcp85_205811,2058-11-01,2058,11,1,305,65.98376721376553,NEX-DCP30
4.769082641601585,2805926400000,rcp85_205812,2058-12-01,2058,12,1,335,64.30123164318502,NEX-DCP30
4.203851318359398,2808604800000,rcp85_205901,2059-01-01,2059,1,1,1,167.38669015467167,NEX-DCP30
4.851983642578148,2811283200000,rcp85_205902,2059-02-01,2059,2,1,32,106.81703151203692,NEX-DCP30
6.106408691406273,2813702400000,rcp85_205903,2059-03-01,2059,3,1,60,115.23351422511041,NEX-DCP30
9.52424011230471,2816380800000,rcp85_205904,2059-04-01,2059,4,1,91,34.41042694612406,NEX-DCP30
13.93543395996096,2818972800000,rcp85_205905,2059-05-01,2059,5,1,121,9.523345768684521,NEX-DCP30
19.03809509277346,2821651200000,rcp85_205906,2059-06-01,2059,6,1,152,2.9050148659734987,NEX-DCP30
22.724832153320335,2824243200000,rcp85_205907,2059-07-01,2059,7,1,182,4.192049484117888,NEX-DCP30
22.73945007324221,2826921600000,rcp85_205908,2059-08-01,2059,8,1,213,3.779413105803542,NEX-DCP30
19.593896484375023,2829600000000,rcp85_205909,2059-09-01,2059,9,1,244,13.624485261971131,NEX-DCP30
14.50855407714846,2832192000000,rcp85_205910,2059-10-01,2059,10,1,274,9.72495149471797,NEX-DCP30
8.292260742187523,2834870400000,rcp85_205911,2059-11-01,2059,11,1,305,75.52603119984269,NEX-DCP30
4.915628051757835,2837462400000,rcp85_205912,2059-12-01,2059,12,1,335,133.48729081917554,NEX-DCP30
4.013085937500023,2840140800000,rcp85_206001,2060-01-01,2060,1,1,1,189.69171401113272,NEX-DCP30
4.79078063964846,2842819200000,rcp85_206002,2060-02-01,2060,2,1,32,108.17076964303851,NEX-DCP30
5.86060485839846,2845324800000,rcp85_206003,2060-03-01,2060,3,1,61,111.5233936579898,NEX-DCP30
9.534356689453148,2848003200000,rcp85_206004,2060-04-01,2060,4,1,92,60.50229800166562,NEX-DCP30
13.72620544433596,2850595200000,rcp85_206005,2060-05-01,2060,5,1,122,9.161457950540353,NEX-DCP30
18.565911865234398,2853273600000,rcp85_206006,2060-06-01,2060,6,1,153,0.7482893879569019,NEX-DCP30
22.775979614257835,2855865600000,rcp85_206007,2060-07-01,2060,7,1,183,3.096249460213585,NEX-DCP30
22.860162353515648,2858544000000,rcp85_206008,2060-08-01,2060,8,1,214,3.9611664906260557,NEX-DCP30
19.736566162109398,2861222400000,rcp85_206009,2060-09-01,2060,9,1,245,6.481242191512138,NEX-DCP30
14.802209472656273,2863814400000,rcp85_206010,2060-10-01,2060,10,1,275,21.126903360709548,NEX-DCP30
8.214837646484398,2866492800000,rcp85_206011,2060-11-01,2060,11,1,306,50.43868802022189,NEX-DCP30
5.045709228515648,2869084800000,rcp85_206012,2060-12-01,2060,12,1,336,146.23388356994838,NEX-DCP30
4.069619750976585,2871763200000,rcp85_206101,2061-01-01,2061,1,1,1,146.22095553204417,NEX-DCP30
4.91089782714846,2874441600000,rcp85_206102,2061-02-01,2061,2,1,32,164.17046589776874,NEX-DCP30
5.61573181152346,2876860800000,rcp85_206103,2061-03-01,2061,3,1,60,89.03015416581184,NEX-DCP30
8.850305175781273,2879539200000,rcp85_206104,2061-04-01,2061,4,1,91,62.5220563961193,NEX-DCP30
13.908624267578148,2882131200000,rcp85_206105,2061-05-01,2061,5,1,121,20.323724253103137,NEX-DCP30
19.43634948730471,2884809600000,rcp85_206106,2061-06-01,2061,6,1,152,1.3539600222429726,NEX-DCP30
23.112527465820335,2887401600000,rcp85_206107,2061-07-01,2061,7,1,182,2.7544700569706038,NEX-DCP30
22.806695556640648,2890080000000,rcp85_206108,2061-08-01,2061,8,1,213,1.542871241326793,NEX-DCP30
19.376794433593773,2892758400000,rcp85_206109,2061-09-01,2061,9,1,244,5.0208106185891666,NEX-DCP30
14.710961914062523,2895350400000,rcp85_206110,2061-10-01,2061,10,1,274,19.06515831069555,NEX-DCP30
8.181497192382835,2898028800000,rcp85_206111,2061-11-01,2061,11,1,305,68.75087652588263,NEX-DCP30
4.29541931152346,2900620800000,rcp85_206112,2061-12-01,2061,12,1,335,119.56751870457083,NEX-DCP30
3.8577819824218977,2903299200000,rcp85_206201,2062-01-01,2062,1,1,1,176.8794155213982,NEX-DCP30
5.094293212890648,2905977600000,rcp85_206202,2062-02-01,2062,2,1,32,110.70150614250451,NEX-DCP30
6.132669067382835,2908396800000,rcp85_206203,2062-03-01,2062,3,1,60,91.75797016359866,NEX-DCP30
9.459252929687523,2911075200000,rcp85_206204,2062-04-01,2062,4,1,91,77.98532873857766,NEX-DCP30
14.398248291015648,2913667200000,rcp85_206205,2062-05-01,2062,5,1,121,9.449416204006411,NEX-DCP30
19.328942871093773,2916345600000,rcp85_206206,2062-06-01,2062,6,1,152,1.979345310246572,NEX-DCP30
23.31720886230471,2918937600000,rcp85_206207,2062-07-01,2062,7,1,182,1.8088103988702642,NEX-DCP30
22.984902954101585,2921616000000,rcp85_206208,2062-08-01,2062,8,1,213,3.181626903824508,NEX-DCP30
19.166177368164085,2924294400000,rcp85_206209,2062-09-01,2062,9,1,244,3.916842757462291,NEX-DCP30
15.251992797851585,2926886400000,rcp85_206210,2062-10-01,2062,10,1,274,21.819807530846447,NEX-DCP30
8.337365722656273,2929564800000,rcp85_206211,2062-11-01,2062,11,1,305,58.680326328612864,NEX-DCP30
5.03547058105471,2932156800000,rcp85_206212,2062-12-01,2062,12,1,335,105.49290245398879,NEX-DCP30
4.159478759765648,2934835200000,rcp85_206301,2063-01-01,2063,1,1,1,152.4701106827706,NEX-DCP30
4.324365234375023,2937513600000,rcp85_206302,2063-02-01,2063,2,1,32,135.85042487829924,NEX-DCP30
5.787042236328148,2939932800000,rcp85_206303,2063-03-01,2063,3,1,60,122.42086208425462,NEX-DCP30
9.609429931640648,2942611200000,rcp85_206304,2063-04-01,2063,4,1,91,53.05003852117807,NEX-DCP30
13.931558227539085,2945203200000,rcp85_206305,2063-05-01,2063,5,1,121,12.297033434151672,NEX-DCP30
18.809075927734398,2947881600000,rcp85_206306,2063-06-01,2063,6,1,152,1.8706881455727853,NEX-DCP30
22.909906005859398,2950473600000,rcp85_206307,2063-07-01,2063,7,1,182,2.317077924089972,NEX-DCP30
23.041741943359398,2953152000000,rcp85_206308,2063-08-01,2063,8,1,213,3.4748121252050623,NEX-DCP30
20.02399597167971,2955830400000,rcp85_206309,2063-09-01,2063,9,1,244,9.5991954440251,NEX-DCP30
14.957864379882835,2958422400000,rcp85_206310,2063-10-01,2063,10,1,274,8.900846245524008,NEX-DCP30
8.21643981933596,2961100800000,rcp85_206311,2063-11-01,2063,11,1,305,38.295356556773186,NEX-DCP30
5.10767517089846,2963692800000,rcp85_206312,2063-12-01,2063,12,1,335,106.46753129549325,NEX-DCP30
4.235650634765648,2966371200000,rcp85_206401,2064-01-01,2064,1,1,1,86.99375716969371,NEX-DCP30
4.353738403320335,2969049600000,rcp85_206402,2064-02-01,2064,2,1,32,178.01649821922183,NEX-DCP30
5.93250427246096,2971555200000,rcp85_206403,2064-03-01,2064,3,1,61,104.23727030865848,NEX-DCP30
8.899957275390648,2974233600000,rcp85_206404,2064-04-01,2064,4,1,92,60.97139907069504,NEX-DCP30
14.263345336914085,2976825600000,rcp85_206405,2064-05-01,2064,5,1,122,8.315411694638897,NEX-DCP30
19.181665039062523,2979504000000,rcp85_206406,2064-06-01,2064,6,1,153,5.766145361121744,NEX-DCP30
22.74653015136721,2982096000000,rcp85_206407,2064-07-01,2064,7,1,183,3.8871614888194017,NEX-DCP30
23.544473266601585,2984774400000,rcp85_206408,2064-08-01,2064,8,1,214,2.455792217006092,NEX-DCP30
19.795159912109398,2987452800000,rcp85_206409,2064-09-01,2064,9,1,245,4.514676402322948,NEX-DCP30
15.204034423828148,2990044800000,rcp85_206410,2064-10-01,2064,10,1,275,10.70471123966854,NEX-DCP30
8.93561706542971,2992723200000,rcp85_206411,2064-11-01,2064,11,1,306,52.87340719951317,NEX-DCP30
5.520425415039085,2995315200000,rcp85_206412,2064-12-01,2064,12,1,336,109.92437170352787,NEX-DCP30
4.418542480468773,2997993600000,rcp85_206501,2065-01-01,2065,1,1,1,130.35791355650872,NEX-DCP30
5.099725341796898,3000672000000,rcp85_206502,2065-02-01,2065,2,1,32,111.0293559031561,NEX-DCP30
6.77088317871096,3003091200000,rcp85_206503,2065-03-01,2065,3,1,60,111.31438566371799,NEX-DCP30
9.490396118164085,3005769600000,rcp85_206504,2065-04-01,2065,4,1,91,41.75191407557577,NEX-DCP30
14.274560546875023,3008361600000,rcp85_206505,2065-05-01,2065,5,1,121,13.478193810442463,NEX-DCP30
19.275048828125023,3011040000000,rcp85_206506,2065-06-01,2065,6,1,152,4.080656544829253,NEX-DCP30
23.438165283203148,3013632000000,rcp85_206507,2065-07-01,2065,7,1,182,2.2566666339116637,NEX-DCP30
23.366021728515648,3016310400000,rcp85_206508,2065-08-01,2065,8,1,213,1.9204837226425298,NEX-DCP30
20.028482055664085,3018988800000,rcp85_206509,2065-09-01,2065,9,1,244,4.48660642359755,NEX-DCP30
14.625634765625023,3021580800000,rcp85_206510,2065-10-01,2065,10,1,274,6.879931541334372,NEX-DCP30
7.905557250976585,3024259200000,rcp85_206511,2065-11-01,2065,11,1,305,63.790338404942304,NEX-DCP30
5.638101196289085,3026851200000,rcp85_206512,2065-12-01,2065,12,1,335,125.12107752263546,NEX-DCP30
3.9872070312500227,3029529600000,rcp85_206601,2066-01-01,2066,1,1,1,162.0936063118279,NEX-DCP30
5.86493835449221,3032208000000,rcp85_206602,2066-02-01,2066,2,1,32,79.35730379540473,NEX-DCP30
6.062829589843773,3034627200000,rcp85_206603,2066-03-01,2066,3,1,60,131.52750965673476,NEX-DCP30
9.16748962402346,3037305600000,rcp85_206604,2066-04-01,2066,4,1,91,66.89146917778999,NEX-DCP30
14.13160095214846,3039897600000,rcp85_206605,2066-05-01,2066,5,1,121,19.58833247772418,NEX-DCP30
19.124291992187523,3042576000000,rcp85_206606,2066-06-01,2066,6,1,152,2.3802889336366206,NEX-DCP30
23.351983642578148,3045168000000,rcp85_206607,2066-07-01,2066,7,1,182,2.7692127114278264,NEX-DCP30
23.176782226562523,3047846400000,rcp85_206608,2066-08-01,2066,8,1,213,2.292450795721379,NEX-DCP30
20.091531372070335,3050524800000,rcp85_206609,2066-09-01,2066,9,1,244,6.677279714494944,NEX-DCP30
14.433465576171898,3053116800000,rcp85_206610,2066-10-01,2066,10,1,274,14.306526485597715,NEX-DCP30
8.244134521484398,3055795200000,rcp85_206611,2066-11-01,2066,11,1,305,54.21538185328245,NEX-DCP30
4.64655456542971,3058387200000,rcp85_206612,2066-12-01,2066,12,1,335,100.4602558678016,NEX-DCP30
4.343499755859398,3061065600000,rcp85_206701,2067-01-01,2067,1,1,1,137.20931159332395,NEX-DCP30
4.897760009765648,3063744000000,rcp85_206702,2067-02-01,2067,2,1,32,150.92380985151976,NEX-DCP30
6.67713317871096,3066163200000,rcp85_206703,2067-03-01,2067,3,1,60,87.93127094395459,NEX-DCP30
9.80713806152346,3068841600000,rcp85_206704,2067-04-01,2067,4,1,91,72.65222549904138,NEX-DCP30
14.195458984375023,3071433600000,rcp85_206705,2067-05-01,2067,5,1,121,12.434949007001705,NEX-DCP30
19.771722412109398,3074112000000,rcp85_206706,2067-06-01,2067,6,1,152,1.2191417918074876,NEX-DCP30
23.423394775390648,3076704000000,rcp85_206707,2067-07-01,2067,7,1,182,2.309393650648417,NEX-DCP30
23.816140747070335,3079382400000,rcp85_206708,2067-08-01,2067,8,1,213,6.244673713808879,NEX-DCP30
19.864953613281273,3082060800000,rcp85_206709,2067-09-01,2067,9,1,244,5.646983576298226,NEX-DCP30
15.076806640625023,3084652800000,rcp85_206710,2067-10-01,2067,10,1,274,35.66820197738707,NEX-DCP30
8.10523376464846,3087331200000,rcp85_206711,2067-11-01,2067,11,1,305,42.56470670225099,NEX-DCP30
4.363549804687523,3089923200000,rcp85_206712,2067-12-01,2067,12,1,335,62.211792916059494,NEX-DCP30
4.85914001464846,3092601600000,rcp85_206801,2068-01-01,2068,1,1,1,133.67105566430837,NEX-DCP30
5.397073364257835,3095280000000,rcp85_206802,2068-02-01,2068,2,1,32,120.08924188558012,NEX-DCP30
7.11908874511721,3097785600000,rcp85_206803,2068-03-01,2068,3,1,61,95.80949088558555,NEX-DCP30
10.075234985351585,3100464000000,rcp85_206804,2068-04-01,2068,4,1,92,65.9563128137961,NEX-DCP30
14.58497009277346,3103056000000,rcp85_206805,2068-05-01,2068,5,1,122,11.621201629168354,NEX-DCP30
19.462884521484398,3105734400000,rcp85_206806,2068-06-01,2068,6,1,153,1.1735219986803713,NEX-DCP30
23.413613891601585,3108326400000,rcp85_206807,2068-07-01,2068,7,1,183,2.8025853898725472,NEX-DCP30
23.431481933593773,3111004800000,rcp85_206808,2068-08-01,2068,8,1,214,2.4115178421197925,NEX-DCP30
20.11072692871096,3113683200000,rcp85_206809,2068-09-01,2068,9,1,245,3.5800044861389324,NEX-DCP30
14.97596130371096,3116275200000,rcp85_206810,2068-10-01,2068,10,1,275,6.733605318004265,NEX-DCP30
9.31556091308596,3118953600000,rcp85_206811,2068-11-01,2068,11,1,306,53.46151505364105,NEX-DCP30
5.103005981445335,3121545600000,rcp85_206812,2068-12-01,2068,12,1,336,95.48197116237134,NEX-DCP30
4.962197875976585,3124224000000,rcp85_206901,2069-01-01,2069,1,1,1,107.06490848679096,NEX-DCP30
5.745706176757835,3126902400000,rcp85_206902,2069-02-01,2069,2,1,32,106.25094186980277,NEX-DCP30
6.906396484375023,3129321600000,rcp85_206903,2069-03-01,2069,3,1,60,140.76528581790626,NEX-DCP30
10.48627624511721,3132000000000,rcp85_206904,2069-04-01,2069,4,1,91,58.28177311923355,NEX-DCP30
14.523217773437523,3134592000000,rcp85_206905,2069-05-01,2069,5,1,121,8.527826736099087,NEX-DCP30
19.832025146484398,3137270400000,rcp85_206906,2069-06-01,2069,6,1,152,1.5234650400088867,NEX-DCP30
23.48017272949221,3139862400000,rcp85_206907,2069-07-01,2069,7,1,182,2.201126195359393,NEX-DCP30
23.449380493164085,3142540800000,rcp85_206908,2069-08-01,2069,8,1,213,2.901624025980709,NEX-DCP30
20.550164794921898,3145219200000,rcp85_206909,2069-09-01,2069,9,1,244,4.7770499768375885,NEX-DCP30
15.49695739746096,3147811200000,rcp85_206910,2069-10-01,2069,10,1,274,3.2759943314886186,NEX-DCP30
9.660562133789085,3150489600000,rcp85_206911,2069-11-01,2069,11,1,305,46.470346162095666,NEX-DCP30
5.84290466308596,3153081600000,rcp85_206912,2069-12-01,2069,12,1,335,114.29210600908846,NEX-DCP30
